date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20180119,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,1089467942,20.9,233422842,27.3,3110929042,129275,16283,14.4,391771,825,3471
20180119,3,3,0,OLD,20179985,코코,2018-01-11,783484420,15.0,171473220,28,10642170416,98539,13267,15.6,1335884,766,2185
20180119,4,4,0,OLD,20170590,1987,2017-12-27,778167200,14.9,170319800,28,50577237545,91395,11104,13.8,6294613,745,2842
20180119,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,634859200,12.2,126863900,25,106408023437,76062,7084,10.3,13255839,645,2129
20180119,6,6,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,103889538,2.0,8201138,8.6,13291625629,12593,-546,-4.2,1642412,372,675
20180119,7,7,1,OLD,20179462,위대한 쇼맨,2017-12-20,61479700,1.2,15933100,35,10313758100,7073,1249,21.4,1259114,113,182
20180119,8,8,-1,OLD,20189525,젝스키스 에이틴,2018-01-18,31269700,0.6,-17966700,-36.5,101226900,4228,-2537,-37.5,13285,25,71
20180119,9,9,5,OLD,20176947,원더,2017-12-27,23207100,0.4,7976300,52.4,1527222345,3202,1080,50.9,194300,56,112
20180119,10,10,0,OLD,20173662,리틀 뱀파이어,2018-01-18,18491700,0.4,1004400,5.7,43594000,2529,-117,-4.4,6144,193,223
20180120,1,1,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,3159335883,29.4,1595949403,102.1,7833352363,366726,185377,102.2,944968,1090,4633
20180120,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,2185659448,20.4,1096191506,100.6,5296588490,259766,130491,100.9,651537,856,3490
20180120,3,3,0,OLD,20179985,코코,2018-01-11,1890180317,17.6,1106695897,141.3,12532350733,235545,137006,139,1571429,927,2713
20180120,4,4,0,OLD,20170590,1987,2017-12-27,1684097000,15.7,905929800,116.4,52261334545,198201,106806,116.9,6492814,714,2744
20180120,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,1249732800,11.6,614873600,96.9,107657756237,149487,73425,96.5,13405326,650,2127
20180120,6,6,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,185555435,1.7,81665897,78.6,13477181064,22832,10239,81.3,1665244,340,540
20180120,7,7,0,OLD,20179462,위대한 쇼맨,2017-12-20,95174200,0.9,33694500,54.8,10408932300,10982,3909,55.3,1270096,121,198
20180120,8,8,1,OLD,20176947,원더,2017-12-27,39304800,0.4,16097700,69.4,1566527145,5346,2144,67,199646,58,112
20180120,9,9,1,OLD,20173662,리틀 뱀파이어,2018-01-18,37994300,0.4,19502600,105.5,81588300,5080,2551,100.9,11224,211,249
20180120,10,10,-2,OLD,20189525,젝스키스 에이틴,2018-01-18,34787700,0.3,3518000,11.3,136014600,4365,137,3.2,17650,24,64
20180121,1,1,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,2748605500,27.7,-410730383,-13,10581957863,321000,-45726,-12.5,1265968,1061,4430
20180121,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,2183109200,22.0,-2550248,-0.1,7479697690,258839,-927,-0.4,910376,861,3423
20180121,3,3,0,OLD,20179985,코코,2018-01-11,1865848100,18.8,-24332217,-1.3,14398198833,231613,-3932,-1.7,1803042,971,2818
20180121,4,4,0,OLD,20170590,1987,2017-12-27,1478376200,14.9,-205720800,-12.2,53739710745,175486,-22715,-11.5,6668300,708,2642
20180121,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,1143060400,11.5,-106672400,-8.5,108800816637,136973,-12514,-8.4,13542299,634,2051
20180121,6,6,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,159587800,1.6,-25967635,-14,13636768864,19430,-3402,-14.9,1684674,325,502
20180121,7,7,0,OLD,20179462,위대한 쇼맨,2017-12-20,90213100,0.9,-4961100,-5.2,10499145400,10385,-597,-5.4,1280481,121,201
20180121,8,8,1,OLD,20173662,리틀 뱀파이어,2018-01-18,40294500,0.4,2300200,6.1,121882800,5252,172,3.4,16476,213,251
20180121,9,9,-1,OLD,20176947,원더,2017-12-27,37560900,0.4,-1743900,-4.4,1604088045,5128,-218,-4.1,204774,54,108
20180121,10,10,0,OLD,20189525,젝스키스 에이틴,2018-01-18,26122000,0.3,-8665700,-24.9,162136600,3400,-965,-22.1,21050,24,62
20180122,1,1,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,802390400,26.3,-1946215100,-70.8,11384348263,102561,-218439,-68,1368529,971,4049
20180122,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,770551400,25.2,-1412557800,-64.7,8250249090,100645,-158194,-61.1,1011021,843,3455
20180122,3,3,0,OLD,20179985,코코,2018-01-11,500954400,16.4,-1364893700,-73.2,14899153233,68326,-163287,-70.5,1871368,788,2395
20180122,4,4,0,OLD,20170590,1987,2017-12-27,395319700,12.9,-1083056500,-73.3,54135030445,52331,-123155,-70.2,6720631,689,2599
20180122,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,373186800,12.2,-769873600,-67.4,109174003437,50149,-86824,-63.4,13592448,623,2034
20180122,6,6,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,54509900,1.8,-105077900,-65.8,13691278764,7317,-12113,-62.3,1691991,321,552
20180122,7,7,0,OLD,20179462,위대한 쇼맨,2017-12-20,45560300,1.5,-44652800,-49.5,10544705700,5826,-4559,-43.9,1286307,135,216
20180122,8,8,1,OLD,20176947,원더,2017-12-27,16193100,0.5,-21367800,-56.9,1620281145,2489,-2639,-51.5,207263,58,120
20180122,9,9,1,OLD,20189525,젝스키스 에이틴,2018-01-18,14251200,0.5,-11870800,-45.4,176387800,2003,-1397,-41.1,23053,23,55
20180122,10,10,-2,OLD,20173662,리틀 뱀파이어,2018-01-18,10902500,0.4,-29392000,-72.9,132785300,1657,-3595,-68.5,18133,183,206
20180123,1,1,1,OLD,20176104,그것만이 내 세상,2018-01-17,787874300,25.8,17322900,2.2,9038123390,103234,2589,2.6,1114255,862,3485
20180123,2,2,-1,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,721019000,23.6,-81371400,-10.1,12105367263,92064,-10497,-10.2,1460593,969,3981
20180123,3,3,0,OLD,20179985,코코,2018-01-11,527130900,17.2,26176500,5.2,15426284133,72957,4631,6.8,1944325,818,2385
20180123,4,4,1,OLD,20150976,신과함께-죄와 벌,2017-12-20,367788800,12.0,-5398000,-1.4,109541792237,49604,-545,-1.1,13642052,639,2033
20180123,5,5,-1,OLD,20170590,1987,2017-12-27,371015000,12.1,-24304700,-6.1,54506045445,49512,-2819,-5.4,6770143,688,2540
20180123,6,6,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,56780500,1.9,2270600,4.2,13748059264,7734,417,5.7,1699725,318,536
20180123,7,7,0,OLD,20179462,위대한 쇼맨,2017-12-20,45317900,1.5,-242400,-0.5,10590023600,5879,53,0.9,1292186,144,225
20180123,8,8,0,NEW,20178230,커뮤터,2018-01-24,22727100,0.7,22727100,100,33730100,3035,3035,100,4670,25,25
20180123,9,9,-1,OLD,20176947,원더,2017-12-27,19414100,0.6,3221000,19.9,1639695245,3000,511,20.5,210263,62,118
20180123,10,10,0,OLD,20173662,리틀 뱀파이어,2018-01-18,15684800,0.5,4782300,43.9,148470100,2422,765,46.2,20555,194,213
20180124,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,711603900,24.2,-76270400,-9.7,9749727290,92677,-10557,-10.2,1206932,754,3020
20180124,2,2,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,545297200,18.6,-175721800,-24.4,12650664463,70060,-22004,-23.9,1530653,765,2902
20180124,3,3,0,OLD,20179985,코코,2018-01-11,455252200,15.5,-71878700,-13.6,15881536333,62595,-10362,-14.2,2006920,723,2144
20180124,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,289826900,9.9,-77961900,-21.2,109831619137,39238,-10366,-20.9,13681290,550,1525
20180124,5,5,0,OLD,20170590,1987,2017-12-27,272188300,9.3,-98826700,-26.6,54778233745,35857,-13655,-27.6,6806000,547,1816
20180124,6,6,2,OLD,20178230,커뮤터,2018-01-24,265166800,9.0,242439700,1066.7,298896900,35006,31971,1053.4,39676,553,2593
20180124,7,7,0,NEW,20168161,1급기밀,2018-01-24,181680800,6.2,181680800,100,254414300,24259,24259,100,33298,440,1531
20180124,8,8,7,OLD,20177473,비밥바룰라,2018-01-24,64972100,2.2,54886100,544.2,81858100,8922,7683,620.1,10898,347,647
20180124,9,9,-2,OLD,20179462,위대한 쇼맨,2017-12-20,32218600,1.1,-13099300,-28.9,10622242200,4131,-1748,-29.7,1296317,106,165
20180124,10,10,-1,OLD,20176947,원더,2017-12-27,16029900,0.5,-3384200,-17.4,1655725145,2394,-606,-20.2,212657,57,113
20180125,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,756474000,25.8,44870100,6.3,10506201290,98168,5491,5.9,1305100,791,3115
20180125,2,2,1,OLD,20179985,코코,2018-01-11,478703400,16.4,23451200,5.2,16360239733,65984,3389,5.4,2072904,751,2139
20180125,3,3,-1,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,483345600,16.5,-61951600,-11.4,13134010063,61865,-8195,-11.7,1592518,728,2761
20180125,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,274306900,9.4,-15520000,-5.4,110105926037,36902,-2336,-6,13718192,553,1473
20180125,5,5,0,OLD,20170590,1987,2017-12-27,249946400,8.5,-22241900,-8.2,55028180145,33264,-2593,-7.2,6839264,562,1706
20180125,6,6,0,OLD,20178230,커뮤터,2018-01-24,248825700,8.5,-16341100,-6.2,547722600,32942,-2064,-5.9,72618,543,2389
20180125,7,7,0,OLD,20168161,1급기밀,2018-01-24,164758500,5.6,-16922300,-9.3,419172800,21911,-2348,-9.7,55209,461,1465
20180125,8,8,0,OLD,20177473,비밥바룰라,2018-01-24,38644300,1.3,-26327800,-40.5,120502400,6087,-2835,-31.8,16985,347,648
20180125,9,9,18,OLD,20178444,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,25749500,0.9,23896500,1289.6,38636500,3801,3594,1736.2,5301,273,319
20180125,10,10,-1,OLD,20179462,위대한 쇼맨,2017-12-20,29050600,1.0,-3168000,-9.8,10651292800,3722,-409,-9.9,1300039,104,141
20180126,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,992149124,27.3,235675124,31.2,11498350414,117046,18878,19.2,1422146,839,3349
20180126,2,2,0,OLD,20179985,코코,2018-01-11,611183147,16.8,132479747,27.7,16971422880,76138,10154,15.4,2149042,812,2315
20180126,3,3,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,612339524,16.9,128993924,26.7,13746349587,71143,9278,15,1663661,729,2815
20180126,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,354221700,9.8,79914800,29.1,110460147737,42080,5178,14,13760272,590,1577
20180126,5,5,0,OLD,20170590,1987,2017-12-27,313169100,8.6,63222700,25.3,55341349245,36987,3723,11.2,6876251,578,1733
20180126,6,6,0,OLD,20178230,커뮤터,2018-01-24,283711829,7.8,34886129,14,831434429,33446,504,1.5,106064,548,2157
20180126,7,7,0,OLD,20168161,1급기밀,2018-01-24,192769600,5.3,28011100,17,611942400,22959,1048,4.8,78168,474,1417
20180126,8,8,0,OLD,20177473,비밥바룰라,2018-01-24,35665100,1.0,-2979200,-7.7,156167500,5399,-688,-11.3,22384,325,560
20180126,9,9,1,OLD,20179462,위대한 쇼맨,2017-12-20,40341100,1.1,11290500,38.9,10691633900,4590,868,23.3,1304629,111,163
20180126,10,10,-1,OLD,20178444,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,19419200,0.5,-6330300,-24.6,58055700,2578,-1223,-32.2,7879,270,307
20180127,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,2368328238,29.0,1376179114,138.7,13866678652,279710,162664,139,1701856,951,3844
20180127,2,2,0,OLD,20179985,코코,2018-01-11,1692409536,20.8,1081226389,176.9,18663832416,207865,131727,173,2356907,1025,3032
20180127,3,3,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,1319709738,16.2,707370214,115.5,15066059325,153963,82820,116.4,1817624,771,2880
20180127,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,797295300,9.8,443073600,125.1,111257443037,94386,52306,124.3,13854658,698,1820
20180127,5,5,0,OLD,20170590,1987,2017-12-27,656925300,8.1,343756200,109.8,55998274545,77436,40449,109.4,6953687,604,1666
20180127,6,6,0,OLD,20178230,커뮤터,2018-01-24,526717526,6.5,243005697,85.7,1358151955,62288,28842,86.2,168352,575,1763
20180127,7,7,0,OLD,20168161,1급기밀,2018-01-24,379919500,4.7,187149900,97.1,991861900,45379,22420,97.7,123547,511,1267
20180127,8,8,2,OLD,20178444,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,66615400,0.8,47196200,243,124671100,8720,6142,238.2,16599,296,383
20180127,9,9,0,OLD,20179462,위대한 쇼맨,2017-12-20,66695200,0.8,26354100,65.3,10758329100,7589,2999,65.3,1312218,103,166
20180127,10,10,-2,OLD,20177473,비밥바룰라,2018-01-24,45797300,0.6,10132200,28.4,201964800,5986,587,10.9,28370,310,475
20180128,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,2334250100,30.2,-34078138,-1.4,16200928752,275942,-3768,-1.3,1977798,956,3803
20180128,2,2,0,OLD,20179985,코코,2018-01-11,1622452000,21.0,-69957536,-4.1,20286284416,199350,-8515,-4.1,2556257,1021,3007
20180128,3,3,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,1162606400,15.1,-157103338,-11.9,16228665725,136109,-17854,-11.6,1953733,756,2769
20180128,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,791371400,10.2,-5923900,-0.7,112048814437,93734,-652,-0.7,13948392,704,1810
20180128,5,5,0,OLD,20170590,1987,2017-12-27,610028100,7.9,-46897200,-7.1,56608302645,72382,-5054,-6.5,7026069,610,1615
20180128,6,6,0,OLD,20178230,커뮤터,2018-01-24,461268800,6.0,-65448726,-12.4,1819420755,54826,-7462,-12,223178,559,1637
20180128,7,7,0,OLD,20168161,1급기밀,2018-01-24,341523600,4.4,-38395900,-10.1,1333385500,40843,-4536,-10,164390,512,1219
20180128,8,8,0,OLD,20178444,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,73010100,0.9,6394700,9.6,197681200,9534,814,9.3,26133,305,392
20180128,9,9,0,OLD,20179462,위대한 쇼맨,2017-12-20,62031500,0.8,-4663700,-7,10820360600,7070,-519,-6.8,1319288,101,172
20180128,10,10,0,OLD,20177473,비밥바룰라,2018-01-24,43204100,0.6,-2593200,-5.7,245168900,6101,115,1.9,34471,303,460
20180129,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,718243600,29.5,-1616006500,-69.2,16919172352,94157,-181785,-65.9,2071955,866,3574
20180129,2,2,0,OLD,20179985,코코,2018-01-11,406936600,16.7,-1215515400,-74.9,20693221016,54634,-144716,-72.6,2610891,796,2467
20180129,3,3,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,351186900,14.4,-811419500,-69.8,16579852625,45377,-90732,-66.7,1999110,695,2612
20180129,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,257512500,10.6,-533858900,-67.5,112306326937,34521,-59213,-63.2,13982913,616,1705
20180129,5,5,0,OLD,20170590,1987,2017-12-27,201175800,8.3,-408852300,-67,56809478445,26748,-45634,-63,7052817,577,1621
20180129,6,6,0,OLD,20178230,커뮤터,2018-01-24,146160100,6.0,-315108700,-68.3,1965580855,19287,-35539,-64.8,242465,521,1693
20180129,7,7,0,OLD,20168161,1급기밀,2018-01-24,119574100,4.9,-221949500,-65,1452959600,15994,-24849,-60.8,180384,479,1275
20180129,8,8,0,NEW,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,38781000,1.6,38781000,100,38781000,4906,4906,100,4906,20,20
20180129,9,9,0,OLD,20179462,위대한 쇼맨,2017-12-20,31852800,1.3,-30178700,-48.7,10852213400,4118,-2952,-41.8,1323406,113,184
20180129,10,10,0,OLD,20177473,비밥바룰라,2018-01-24,22214800,0.9,-20989300,-48.6,267383700,3800,-2301,-37.7,38271,291,468
20180130,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,688320800,28.9,-29922800,-4.2,17607493152,91515,-2642,-2.8,2163470,884,3574
20180130,2,2,0,OLD,20179985,코코,2018-01-11,402263300,16.9,-4673300,-1.1,21095484316,55160,526,1,2666051,814,2475
20180130,3,3,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,316549400,13.3,-34637500,-9.9,16896402025,41173,-4204,-9.3,2040283,693,2583
20180130,4,4,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,250745800,10.5,-6766700,-2.6,112557072737,34197,-324,-0.9,14017110,626,1712
20180130,5,5,0,OLD,20170590,1987,2017-12-27,191723800,8.0,-9452000,-4.7,57001202245,25850,-898,-3.4,7078667,586,1611
20180130,6,6,0,OLD,20178230,커뮤터,2018-01-24,125105000,5.2,-21055100,-14.4,2090685855,16665,-2622,-13.6,259130,521,1633
20180130,7,7,0,OLD,20168161,1급기밀,2018-01-24,113258300,4.7,-6315800,-5.3,1566217900,15394,-600,-3.8,195778,482,1262
20180130,8,8,0,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,74910000,3.1,36129000,93.2,113691000,11673,6767,137.9,16579,72,72
20180130,9,9,0,OLD,20179462,위대한 쇼맨,2017-12-20,32930500,1.4,1077700,3.4,10885143900,4286,168,4.1,1327692,110,188
20180130,10,10,0,OLD,20177473,비밥바룰라,2018-01-24,19212500,0.8,-3002300,-13.5,286596200,2936,-864,-22.7,41207,304,470
20180131,1,1,18,OLD,20168323,염력,2018-01-31,1617261600,37.4,1609381600,20423.6,1677561600,264715,263730,26774.6,273296,1099,6347
20180131,2,2,-1,OLD,20176104,그것만이 내 세상,2018-01-17,721951500,16.7,33630700,4.9,18329444652,123038,31523,34.4,2286508,706,2774
20180131,3,3,0,NEW,20178126,인시디어스4: 라스트 키,2018-01-31,628858500,14.6,628858500,100,632072500,102996,102996,100,103374,601,2017
20180131,4,4,-2,OLD,20179985,코코,2018-01-11,411756400,9.5,9493100,2.4,21507240716,69621,14461,26.2,2735672,665,1785
20180131,5,5,-2,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,238325100,5.5,-78224300,-24.7,17134727125,40704,-469,-1.1,2080987,502,1138
20180131,6,6,-2,OLD,20150976,신과함께-죄와 벌,2017-12-20,209579100,4.9,-41166700,-16.4,112766651837,34634,437,1.3,14051744,504,1095
20180131,7,7,8,OLD,20178395,12 솔져스,2018-01-31,159644500,3.7,150082400,1569.6,190916600,25712,24236,1642,29132,184,871
20180131,8,8,-3,OLD,20170590,1987,2017-12-27,133409100,3.1,-58314700,-30.4,57134611345,22463,-3387,-13.1,7101130,404,759
20180131,9,9,-3,OLD,20178230,커뮤터,2018-01-24,32034800,0.7,-93070200,-74.4,2122720655,5176,-11489,-68.9,264306,203,367
20180131,10,10,-3,OLD,20168161,1급기밀,2018-01-24,26619000,0.6,-86639300,-76.5,1592836900,4322,-11072,-71.9,200100,168,279
20180201,1,1,0,OLD,20168323,염력,2018-01-31,763126000,28.5,-854135600,-52.8,2440687600,101926,-162789,-61.5,375222,1053,6001
20180201,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,486700800,18.2,-235250700,-32.6,18816145452,64567,-58471,-47.5,2351075,668,2666
20180201,3,3,0,OLD,20178126,인시디어스4: 라스트 키,2018-01-31,365393000,13.6,-263465500,-41.9,997465500,47745,-55251,-53.6,151119,632,2110
20180201,4,4,0,OLD,20179985,코코,2018-01-11,257535200,9.6,-154221200,-37.5,21764775916,34536,-35085,-50.4,2770208,602,1657
20180201,5,5,1,OLD,20150976,신과함께-죄와 벌,2017-12-20,145546100,5.4,-64033000,-30.6,112912197937,19625,-15009,-43.3,14071369,471,1006
20180201,6,6,-1,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,149036500,5.6,-89288600,-37.5,17283763625,19624,-21080,-51.8,2100611,464,1003
20180201,7,7,0,OLD,20178395,12 솔져스,2018-01-31,115750400,4.3,-43894100,-27.5,306667000,14591,-11121,-43.3,43723,183,824
20180201,8,8,0,OLD,20170590,1987,2017-12-27,88140400,3.3,-45268700,-33.9,57222751745,11916,-10547,-47,7113046,384,668
20180201,9,9,12,OLD,20179228,마야2,2018-02-01,43195300,1.6,39035800,938.5,68220800,6242,5720,1095.8,9052,314,359
20180201,10,10,2,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,47239000,1.8,29024000,159.3,179145000,5787,2573,80.1,25580,34,34
20180202,1,1,0,OLD,20168323,염력,2018-01-31,862511977,26.8,99385977,13,3303199577,103337,1411,1.4,478559,1051,5721
20180202,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,653966837,20.3,167266037,34.4,19470112289,78476,13909,21.5,2429551,746,2872
20180202,3,3,0,OLD,20178126,인시디어스4: 라스트 키,2018-01-31,431416480,13.4,66023480,18.1,1428881980,51261,3516,7.4,202380,674,2328
20180202,4,4,0,OLD,20179985,코코,2018-01-11,324029500,10.1,66494300,25.8,22088805416,39372,4836,14,2809580,649,1705
20180202,5,5,1,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,195694743,6.1,46658243,31.3,17479458368,23569,3945,20.1,2124180,472,1031
20180202,6,6,-1,OLD,20150976,신과함께-죄와 벌,2017-12-20,195021900,6.1,49475800,34,113107219837,23286,3661,18.7,14094655,492,1050
20180202,7,7,0,OLD,20178395,12 솔져스,2018-01-31,148977700,4.6,33227300,28.7,455644700,17024,2433,16.7,60747,181,799
20180202,8,8,0,OLD,20170590,1987,2017-12-27,114417200,3.6,26276800,29.8,57337168945,13966,2050,17.2,7127012,401,685
20180202,9,9,2,OLD,20178469,올 더 머니,2018-02-01,53476200,1.7,12111000,29.3,116283400,6358,808,14.6,14601,260,436
20180202,10,10,-1,OLD,20179228,마야2,2018-02-01,31825700,1.0,-11369600,-26.3,100046500,4557,-1685,-27,13609,296,353
20180203,1,1,0,OLD,20168323,염력,2018-01-31,1716654380,24.7,854142403,99,5019853957,204079,100742,97.5,682638,946,5174
20180203,2,2,0,OLD,20176104,그것만이 내 세상,2018-01-17,1565487648,22.6,911520811,139.4,21035599937,186731,108255,137.9,2616282,855,3358
20180203,3,3,1,OLD,20179985,코코,2018-01-11,1002101600,14.4,678072100,209.3,23090907016,122757,83385,211.8,2932337,805,2146
20180203,4,4,-1,OLD,20178126,인시디어스4: 라스트 키,2018-01-31,747885384,10.8,316468904,73.4,2176767364,89019,37758,73.7,291399,769,2602
20180203,5,5,1,OLD,20150976,신과함께-죄와 벌,2017-12-20,442316400,6.4,247294500,126.8,113549536237,52378,29092,124.9,14147033,534,1150
20180203,6,6,-1,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,364251536,5.2,168556793,86.1,17843709904,43638,20069,85.1,2167818,508,978
20180203,7,7,0,OLD,20178395,12 솔져스,2018-01-31,313153200,4.5,164175500,110.2,768797900,35409,18385,108,96156,198,777
20180203,8,8,0,OLD,20170590,1987,2017-12-27,209234700,3.0,94817500,82.9,57546403645,24901,10935,78.3,7151913,387,636
20180203,9,9,1,OLD,20179228,마야2,2018-02-01,156388400,2.3,124562700,391.4,256434900,20592,16035,351.9,34201,407,599
20180203,10,10,-1,OLD,20178469,올 더 머니,2018-02-01,91658400,1.3,38182200,71.4,207941800,10742,4384,69,25343,255,404
20180204,1,1,1,OLD,20176104,그것만이 내 세상,2018-01-17,1477505600,23.9,-87982048,-5.6,22513105537,175811,-10920,-5.8,2792093,863,3371
20180204,2,2,-1,OLD,20168323,염력,2018-01-31,1373258900,22.2,-343395480,-20,6393112857,164349,-39730,-19.5,846987,917,4736
20180204,3,3,0,OLD,20179985,코코,2018-01-11,942566100,15.3,-59535500,-5.9,24033473116,115294,-7463,-6.1,3047631,805,2177
20180204,4,4,0,OLD,20178126,인시디어스4: 라스트 키,2018-01-31,609603100,9.9,-138282284,-18.5,2786370464,71834,-17185,-19.3,363233,733,2438
20180204,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,418652200,6.8,-23664200,-5.4,113968188437,49347,-3031,-5.8,14196380,533,1131
20180204,6,6,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,319486200,5.2,-44765336,-12.3,18163196104,38545,-5093,-11.7,2206363,499,969
20180204,7,7,0,OLD,20178395,12 솔져스,2018-01-31,295627000,4.8,-17526200,-5.6,1064424900,33582,-1827,-5.2,129738,206,780
20180204,8,8,0,OLD,20170590,1987,2017-12-27,199378100,3.2,-9856600,-4.7,57745781745,23629,-1272,-5.1,7175542,397,641
20180204,9,9,0,OLD,20179228,마야2,2018-02-01,162088600,2.6,5700200,3.6,418523500,21016,424,2.1,55217,429,625
20180204,10,10,0,OLD,20178469,올 더 머니,2018-02-01,84024600,1.4,-7633800,-8.3,291966400,9842,-900,-8.4,35185,249,402
20180205,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,407497000,24.0,-1070008600,-72.4,22920602537,53838,-121973,-69.4,2845931,793,3161
20180205,2,2,0,OLD,20168323,염력,2018-01-31,265175200,15.6,-1108083700,-80.7,6658288057,35465,-128884,-78.4,882452,839,4080
20180205,3,3,1,OLD,20178126,인시디어스4: 라스트 키,2018-01-31,211492900,12.5,-398110200,-65.3,2997863364,27340,-44494,-61.9,390573,624,2159
20180205,4,4,-1,OLD,20179985,코코,2018-01-11,197730100,11.6,-744836000,-79,24231203216,26150,-89144,-77.3,3073781,629,1739
20180205,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,143441200,8.4,-275211000,-65.7,114111629637,19098,-30249,-61.3,14215478,487,1139
20180205,6,6,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,111307500,6.6,-208178700,-65.2,18274503604,14653,-23892,-62,2221016,471,1015
20180205,7,7,0,OLD,20178395,12 솔져스,2018-01-31,103593000,6.1,-192034000,-65,1168017900,12991,-20591,-61.3,142729,200,778
20180205,8,8,0,OLD,20170590,1987,2017-12-27,62977700,3.7,-136400400,-68.4,57808759445,8412,-15217,-64.4,7183954,413,706
20180205,9,9,1,OLD,20178469,올 더 머니,2018-02-01,33648300,2.0,-50376300,-60,325614700,4533,-5309,-53.9,39718,248,439
20180205,10,10,1,OLD,19980074,타이타닉,1998-02-20,19863000,1.2,-29140000,-59.5,4663487000,2994,-3173,-51.5,394492,94,188
20180206,1,1,0,OLD,20176104,그것만이 내 세상,2018-01-17,414924500,25.1,7427500,1.8,23335527037,55691,1853,3.4,2901622,840,3264
20180206,2,2,0,OLD,20168323,염력,2018-01-31,224593800,13.6,-40581400,-15.3,6882881857,30421,-5044,-14.2,912873,839,3812
20180206,3,3,1,OLD,20179985,코코,2018-01-11,188089900,11.4,-9640200,-4.9,24419293116,25457,-693,-2.7,3099238,681,1750
20180206,4,4,-1,OLD,20178126,인시디어스4: 라스트 키,2018-01-31,187183700,11.3,-24309200,-11.5,3185047064,24383,-2957,-10.8,414956,610,2053
20180206,5,5,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,127810100,7.7,-15631100,-10.9,114239439737,17179,-1919,-10,14232657,501,1142
20180206,6,6,0,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,101555200,6.1,-9752300,-8.8,18376058804,13318,-1335,-9.1,2234334,477,1014
