week,showRange,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
201716,20170417~20170423,5,5,48,OLD,20179662,파워레인져스: 더 비기닝,2017-04-20,489736961,3.0,486072961,13266.2,493400961,61552,61075,12804.0,62029,479,5515
201716,20170417~20170423,6,6,131,OLD,20172541,오두막,2017-04-20,229597200,1.4,229305200,78529.2,229937200,29277,29233,66438.6,29329,396,2978
201716,20170417~20170423,7,7,0,OLD,20167363,히든 피겨스,2017-03-23,198891800,1.2,-100453000,-33.6,3420399933,24746,-12743,-34.0,428291,166,1497
201716,20170417~20170423,8,8,-3,OLD,20171381,라이프,2017-04-05,171867000,1.0,-654060992,-79.2,3774163310,22381,-81621,-78.5,457539,419,2878
201716,20170417~20170423,9,9,0,NEW,20149317,가디언즈 오브 갤럭시,2014-07-31,166174800,1.0,166174800,100.0,11264413984,18802,18802,100.0,1329992,77,779
201716,20170417~20170423,10,10,28,OLD,20172125,파운더,2017-04-20,151410300,0.9,141557500,1436.7,161891100,18586,17420,1494.0,19866,288,2046
201717,20170424~20170430,1,1,25,OLD,20162871,특별시민,2017-04-26,6950856045,31.4,6910919445,17304.7,6990792645,899870,895496,20473.2,904244,1154,27764
201717,20170424~20170430,2,2,14,OLD,20161726,임금님의 사건수첩,2017-04-26,5513743918,24.9,5429918918,6477.7,5602380918,711329,701004,6789.4,722337,1054,24859
201717,20170424~20170430,3,3,-2,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,4875183445,22.0,-4630814166,-48.7,26394079348,617861,-535010,-46.4,3199324,1211,23831
201717,20170424~20170430,4,4,0,NEW,20161665,스머프: 비밀의 숲,2017-04-28,1190098900,5.4,1190098900,100.0,1201260900,158638,158638,100.0,159854,607,3237
201717,20170424~20170430,5,5,-3,OLD,20151227,아빠는 딸,2017-04-12,645604637,2.9,-1418390863,-68.7,4932670495,88015,-175208,-66.6,629652,534,7202
201717,20170424~20170430,6,6,-3,OLD,20164721,미녀와 야수,2017-03-16,546626600,2.5,-733875700,-57.3,41794018879,70930,-87530,-55.2,5094113,454,4159
201717,20170424~20170430,7,7,29,OLD,20174165,극장판 또봇: 로봇군단의 습격,2017-04-27,432710300,2.0,413708300,2177.2,451712300,54865,52537,2256.7,57193,231,1369
201717,20170424~20170430,8,8,32,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,278430300,1.3,265361300,2030.5,300361300,37369,35521,1922.1,40346,234,1344
201717,20170424~20170430,9,9,-3,OLD,20172541,오두막,2017-04-20,145245300,0.7,-84351900,-36.7,375182500,19999,-9278,-31.7,49328,375,1770
201717,20170424~20170430,10,10,0,NEW,20175142,극장판 쿠로코의 농구 라스트 게임,2017-04-27,112014000,0.5,112014000,100.0,112014000,14687,14687,100.0,14687,96,789
201718,20170501~20170507,1,1,241,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,14893877355,29.0,14893865355,124115544.6,14893889355,1723836,1723834,86191700.0,1723838,1218,27994
201718,20170501~20170507,2,2,9,OLD,20162722,보안관,2017-05-03,10160947640,19.8,10050088740,9065.7,10307820540,1243019,1230495,9825.1,1260145,1091,16474
201718,20170501~20170507,3,3,31,OLD,20174061,보스 베이비,2017-05-03,9284771635,18.1,9272211635,73823.3,9299939635,1205369,1203799,76675.1,1207265,1116,15860
201718,20170501~20170507,4,4,-2,OLD,20161726,임금님의 사건수첩,2017-04-26,5997947405,11.7,484203487,8.8,11600328323,770710,59381,8.3,1493047,1038,19567
201718,20170501~20170507,5,5,-4,OLD,20162871,특별시민,2017-04-26,3302253300,6.4,-3648602745,-52.5,10293045945,429840,-470030,-52.2,1334084,1134,16102
201718,20170501~20170507,6,6,-3,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,3099437400,6.0,-1775746045,-36.4,29493516748,392230,-225631,-36.5,3591554,755,9703
201718,20170501~20170507,7,7,-3,OLD,20161665,스머프: 비밀의 숲,2017-04-28,1624844100,3.2,434745200,36.5,2826105000,226305,67667,42.7,386159,537,5676
201718,20170501~20170507,8,8,37,OLD,20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,537736200,1.0,530522200,7354.1,557076200,74592,73709,8347.6,77067,358,2227
201718,20170501~20170507,9,9,-2,OLD,20174165,극장판 또봇: 로봇군단의 습격,2017-04-27,534024300,1.0,101314000,23.4,985736600,70906,16041,29.2,128099,187,1848
201718,20170501~20170507,10,10,-4,OLD,20164721,미녀와 야수,2017-03-16,295810600,0.6,-250816000,-45.9,42089829479,38193,-32737,-46.2,5132306,250,1088
201719,20170508~20170514,1,1,38,OLD,20179382,에이리언: 커버넌트,2017-05-09,7966366164,23.1,7952671164,58069.9,7980061164,958712,957467,76905.0,959957,841,21542
201719,20170508~20170514,2,2,0,OLD,20162722,보안관,2017-05-03,7626232969,22.1,-2534714671,-24.9,17934053509,946420,-296599,-23.9,2206565,947,24066
201719,20170508~20170514,3,3,0,OLD,20174061,보스 베이비,2017-05-03,5577342569,16.1,-3707429066,-39.9,14877282204,714756,-490613,-40.7,1922021,771,14706
201719,20170508~20170514,4,4,-3,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,6050536331,17.5,-8843341024,-59.4,20944425686,701847,-1021989,-59.3,2425685,999,20636
201719,20170508~20170514,5,5,27,OLD,20156708,석조저택 살인사건,2017-05-09,2341249586,6.8,2321801586,11938.5,2370301586,288169,285662,11394.6,291889,539,11503
201719,20170508~20170514,6,6,17,OLD,20170321,목소리의 형태,2017-05-09,1526820914,4.4,1475662614,2884.5,1606506414,193525,187530,3128.1,202626,466,6279
201719,20170508~20170514,7,7,-3,OLD,20161726,임금님의 사건수첩,2017-04-26,910721200,2.6,-5087226205,-84.8,12511049523,119671,-651039,-84.5,1612718,601,6708
201719,20170508~20170514,8,8,-2,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,431835300,1.3,-2667602100,-86.1,29925352048,54213,-338017,-86.2,3645767,439,2629
201719,20170508~20170514,9,9,0,NEW,20173961,킹 아서: 제왕의 검,2017-05-17,422201300,1.2,422201300,100.0,447659300,47879,47879,100.0,50750,256,1400
201719,20170508~20170514,10,10,-3,OLD,20161665,스머프: 비밀의 숲,2017-04-28,251518600,0.7,-1373325500,-84.5,3077623600,34456,-191849,-84.8,420615,247,1319
201720,20170515~20170521,1,1,68,OLD,20175262,겟 아웃,2017-05-17,8348312155,32.1,8346120155,380753.7,8350504155,1003725,1003451,366223.0,1003999,945,17219
201720,20170515~20170521,2,2,10,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,4677048945,18.0,4523635145,2948.6,4842202745,571012,553659,3190.6,589914,860,18981
201720,20170515~20170521,3,3,-1,OLD,20162722,보안관,2017-05-03,2330925600,9.0,-5295307369,-69.4,20264979109,302902,-643518,-68.0,2509467,732,16291
201720,20170515~20170521,4,4,-1,OLD,20174061,보스 베이비,2017-05-03,2240252100,8.6,-3337090469,-59.8,17117534304,288173,-426583,-59.7,2210194,645,9336
201720,20170515~20170521,5,5,-4,OLD,20179382,에이리언: 커버넌트,2017-05-09,2282488700,8.8,-5683877464,-71.3,10262549864,284970,-673742,-70.3,1244927,776,15164
201720,20170515~20170521,6,6,3,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,2284000155,8.8,1861798855,441.0,2731659455,279139,231260,483.0,329889,588,11138
201720,20170515~20170521,7,7,-3,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1941339300,7.5,-4109197031,-67.9,22885764986,238129,-463718,-66.1,2663814,672,10813
201720,20170515~20170521,8,8,-2,OLD,20170321,목소리의 형태,2017-05-09,432190500,1.7,-1094630414,-71.7,2038696914,56214,-137311,-71.0,258840,418,3435
201720,20170515~20170521,9,9,-4,OLD,20156708,석조저택 살인사건,2017-05-09,402258400,1.5,-1938991186,-82.8,2772559986,54155,-234014,-81.2,346044,458,5559
201720,20170515~20170521,10,10,-3,OLD,20161726,임금님의 사건수첩,2017-04-26,121184700,0.5,-789536500,-86.7,12632234223,18502,-101169,-84.5,1631220,371,1643
201721,20170522~20170528,1,1,0,NEW,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,12902755720,43.4,12902755720,100.0,12902755720,1526655,1526655,100.0,1526655,1357,34283
201721,20170522~20170528,2,2,-1,OLD,20175262,겟 아웃,2017-05-17,5826115520,19.6,-2522196635,-30.2,14176619675,718809,-284916,-28.4,1722808,796,21646
201721,20170522~20170528,3,3,28,OLD,20174602,노무현입니다,2017-05-25,4892027812,16.4,4880019812,40639.7,4904035812,594789,592887,31171.8,596691,775,12879
201721,20170522~20170528,4,4,-2,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,2027630780,6.8,-2649418165,-56.6,6869833525,256352,-314660,-55.1,846266,767,13814
201721,20170522~20170528,5,5,-1,OLD,20174061,보스 베이비,2017-05-03,1001732800,3.4,-1238519300,-55.3,18119267104,130342,-157831,-54.8,2340536,500,5052
201721,20170522~20170528,6,6,0,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,589849000,2.0,-1694151155,-74.2,3321508455,78309,-200830,-71.9,408198,532,6755
201721,20170522~20170528,7,7,-4,OLD,20162722,보안관,2017-05-03,494163400,1.7,-1836762200,-78.8,20759142509,66103,-236799,-78.2,2575570,512,5753
201721,20170522~20170528,8,8,-1,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,465197300,1.6,-1476142000,-76.0,23350962286,58509,-179620,-75.4,2722323,462,3546
201721,20170522~20170528,9,9,-4,OLD,20179382,에이리언: 커버넌트,2017-05-09,399726500,1.3,-1882762200,-82.5,10662276364,51517,-233453,-81.9,1296444,489,4349
201721,20170522~20170528,10,10,76,OLD,20173642,너와 100번째 사랑,2017-05-25,231735500,0.8,230407500,17350.0,244874800,28481,28315,17057.2,30132,140,1206
201722,20170529~20170604,1,1,0,NEW,20168261,원더 우먼,2017-05-31,9459525698,31.2,9459525698,100.0,9459525698,1158394,1158394,100.0,1158394,1034,22076
201722,20170529~20170604,2,2,-1,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,7124163502,23.5,-5778592218,-44.8,20026919222,903840,-622815,-40.8,2430495,1212,27931
201722,20170529~20170604,3,3,12,OLD,20169348,대립군,2017-05-31,4465706502,14.7,4421914502,10097.5,4511271502,589116,583922,11242.2,594507,809,16681
201722,20170529~20170604,4,4,-1,OLD,20174602,노무현입니다,2017-05-25,4413093100,14.5,-478934712,-9.8,9317128912,580058,-14731,-2.5,1176749,710,18243
201722,20170529~20170604,5,5,-3,OLD,20175262,겟 아웃,2017-05-17,2231007400,7.4,-3595108120,-61.7,16407627075,285943,-432866,-60.2,2008751,580,11641
201722,20170529~20170604,6,6,-2,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,466918100,1.5,-1560712680,-77.0,7336751625,62005,-194347,-75.8,908271,486,3931
201722,20170529~20170604,7,7,50,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,370764900,1.2,366606900,8816.9,374922900,48986,48524,10503.0,49448,198,1068
201722,20170529~20170604,8,8,-3,OLD,20174061,보스 베이비,2017-05-03,335187300,1.1,-666545500,-66.5,18454454404,45440,-84902,-65.1,2385976,262,1751
201722,20170529~20170604,9,9,1,OLD,20173642,너와 100번째 사랑,2017-05-25,222879500,0.7,-8856000,-3.8,467754300,29014,533,1.9,59146,122,1560
201722,20170529~20170604,10,10,58,OLD,20174803,7번째 내가 죽던 날,2017-05-31,189736500,0.6,187449500,8196.3,198539500,24808,24499,7928.5,25947,230,1902
201723,20170605~20170611,1,1,77,OLD,20166488,미이라,2017-06-06,19999741001,49.4,19996491001,615276.6,20002991001,2383951,2383701,953480.4,2384201,1257,41221
201723,20170605~20170611,2,2,-1,OLD,20168261,원더 우먼,2017-05-31,5602210549,13.8,-3857315149,-40.8,15061736247,701536,-456858,-39.4,1859930,996,19067
201723,20170605~20170611,3,3,28,OLD,20162343,악녀,2017-06-08,3774087549,9.3,3764627549,39795.2,3785465549,457326,456088,36840.7,458838,679,10523
201723,20170605~20170611,4,4,-2,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,3595122400,8.9,-3529041102,-49.5,23622041622,450921,-452919,-50.1,2881416,732,13192
201723,20170605~20170611,5,5,-1,OLD,20174602,노무현입니다,2017-05-25,3058198100,7.6,-1354895000,-30.7,12375327012,391073,-188985,-32.6,1567822,593,11833
201723,20170605~20170611,6,6,-3,OLD,20169348,대립군,2017-05-31,1500141300,3.7,-2965565202,-66.4,6011412802,198133,-390983,-66.4,792640,687,9295
201723,20170605~20170611,7,7,-2,OLD,20175262,겟 아웃,2017-05-17,776668000,1.9,-1454339400,-65.2,17184295075,97118,-188825,-66.0,2105869,469,3886
201723,20170605~20170611,8,8,-1,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,404515000,1.0,33750100,9.1,779437900,53687,4701,9.6,103135,187,1267
201723,20170605~20170611,9,9,-1,OLD,20174061,보스 베이비,2017-05-03,346042800,0.9,10855500,3.2,18800497204,46745,1305,2.9,2432721,182,1015
201723,20170605~20170611,10,10,1,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,244323500,0.6,89622500,57.9,401670500,37587,13908,58.7,61644,167,1220
201724,20170612~20170618,1,1,0,OLD,20166488,미이라,2017-06-06,6988403379,32.6,-13011337622,-65.1,26991394380,856684,-1527267,-64.1,3240885,1094,37824
201724,20170612~20170618,2,2,20,OLD,20166384,하루,2017-06-15,4615732618,21.5,4582753618,13896.0,4654295618,561452,557708,14896.0,565894,781,15799
201724,20170612~20170618,3,3,0,OLD,20162343,악녀,2017-06-08,3756897521,17.5,-17190028,-0.5,7542363070,468222,10896,2.4,927060,685,18741
201724,20170612~20170618,4,4,-2,OLD,20168261,원더 우먼,2017-05-31,1748585639,8.1,-3853624910,-68.8,16810321886,220109,-481427,-68.6,2080039,557,11439
201724,20170612~20170618,5,5,0,OLD,20174602,노무현입니다,2017-05-25,1200610300,5.6,-1857587800,-60.7,13575937312,155168,-235905,-60.3,1722990,518,9208
201724,20170612~20170618,6,6,-2,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1013918200,4.7,-2581204200,-71.8,24635959822,125668,-325253,-72.1,3007084,450,7230
201724,20170612~20170618,7,7,18,OLD,20175423,나의 붉은고래,2017-06-15,324263500,1.5,307640500,1850.7,353957500,41121,38741,1627.8,45432,390,3745
201724,20170612~20170618,8,8,18,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,231524600,1.1,213175600,1161.8,254345600,30640,28362,1245.0,33477,319,1258
201724,20170612~20170618,9,9,-3,OLD,20169348,대립군,2017-05-31,160260700,0.7,-1339880600,-89.3,6171673502,23117,-175016,-88.3,815757,390,2601
201724,20170612~20170618,10,10,61,OLD,20172241,꼬마돼지 베이브의 대모험,2017-06-15,151345700,0.7,149788700,9620.3,158275700,20652,20341,6540.5,21755,312,1165
201725,20170619~20170625,1,1,0,NEW,20166967,트랜스포머: 최후의 기사,2017-06-21,14655983828,57.0,14655983828,100.0,14655983828,1750613,1750613,100.0,1750613,1739,40499
201725,20170619~20170625,2,2,0,OLD,20166384,하루,2017-06-15,3362404454,13.1,-1253328164,-27.2,8016700072,423258,-138194,-24.6,989152,733,18339
201725,20170619~20170625,3,3,-2,OLD,20166488,미이라,2017-06-06,2559767598,10.0,-4428635781,-63.4,29551161978,321569,-535115,-62.5,3562454,844,17387
201725,20170619~20170625,4,4,-1,OLD,20162343,악녀,2017-06-08,1590617774,6.2,-2166279747,-57.7,9132980844,200439,-267783,-57.2,1127499,617,10372
201725,20170619~20170625,5,5,0,OLD,20174602,노무현입니다,2017-05-25,573488500,2.2,-627121800,-52.2,14149425812,75065,-80103,-51.6,1798055,463,5057
201725,20170619~20170625,6,6,-2,OLD,20168261,원더 우먼,2017-05-31,481520300,1.9,-1267065339,-72.5,17291842186,61535,-158574,-72.0,2141574,441,3888
201725,20170619~20170625,7,7,35,OLD,20176201,더 서클,2017-06-22,411997000,1.6,404837000,5654.1,420021000,49088,48166,5224.1,50118,169,3027
201725,20170619~20170625,8,8,-2,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,258016100,1.0,-755902100,-74.6,24893975922,32509,-93159,-74.1,3039593,352,2101
201725,20170619~20170625,9,9,83,OLD,20175982,다크 하우스,2017-06-22,238237000,0.9,237229000,23534.6,239245000,28839,28713,22788.1,28965,278,2001
201725,20170619~20170625,10,10,0,NEW,20175821,언더더씨,2017-06-22,173810300,0.7,173810300,100.0,173810300,22351,22351,100.0,22351,163,798
201726,20170626~20170702,1,1,17,OLD,20178982,박열,2017-06-28,8990218470,40.6,8939682970,17689.9,9118256970,1164624,1157795,16954.1,1180561,1176,25212
201726,20170626~20170702,2,2,-1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,5324148600,24.1,-9331835228,-63.7,19980132428,667525,-1083088,-61.9,2418138,1539,31376
201726,20170626~20170702,3,3,63,OLD,20159647,리얼,2017-06-28,2692782530,12.2,2688972530,70576.7,2696592530,373295,372869,87527.9,373721,970,16783
201726,20170626~20170702,4,4,-2,OLD,20166384,하루,2017-06-15,927768870,4.2,-2434635584,-72.4,8944468942,122706,-300552,-71.0,1111858,630,9080
201726,20170626~20170702,5,5,0,NEW,20158485,옥자,2017-06-29,862044400,3.9,862044400,100.0,896858400,111993,111993,100.0,116847,111,1441
201726,20170626~20170702,6,6,-3,OLD,20166488,미이라,2017-06-06,757537100,3.4,-1802230498,-70.4,30308699078,98827,-222742,-69.3,3661281,534,6154
201726,20170626~20170702,7,7,-3,OLD,20162343,악녀,2017-06-08,497327500,2.2,-1093290274,-68.7,9630308344,65389,-135050,-67.4,1192888,470,4559
201726,20170626~20170702,8,8,42,OLD,20176961,지랄발광 17세,2017-06-28,302359500,1.4,297287500,5861.3,316435000,38063,37429,5903.6,39721,86,1918
201726,20170626~20170702,9,9,-4,OLD,20174602,노무현입니다,2017-05-25,238766000,1.1,-334722500,-58.4,14388191812,33138,-41927,-55.9,1831193,315,2382
201726,20170626~20170702,10,10,-3,OLD,20176201,더 서클,2017-06-22,139141900,0.6,-272855100,-66.2,559162900,18498,-30590,-62.3,68616,161,2164
201727,20170703~20170709,1,1,28,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,29452413824,76.1,29432769824,149830.8,29472057824,3561853,3559760,170079.3,3563946,1965,49033
201727,20170703~20170709,2,2,-1,OLD,20178982,박열,2017-06-28,5097909426,13.2,-3892309044,-43.3,14216166396,661679,-502945,-43.2,1842240,1102,25960
201727,20170703~20170709,3,3,-1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,1160866600,3.0,-4163282000,-78.2,21140999028,148742,-518783,-77.7,2566880,807,10874
201727,20170703~20170709,4,4,1,OLD,20158485,옥자,2017-06-29,738788100,1.9,-123256300,-14.3,1635646500,98298,-13695,-12.2,215145,104,2134
201727,20170703~20170709,5,5,-2,OLD,20159647,리얼,2017-06-28,532438700,1.4,-2160343830,-80.2,3229031230,74711,-298584,-80.0,448432,635,6989
201727,20170703~20170709,6,6,2,OLD,20176961,지랄발광 17세,2017-06-28,248734100,0.6,-53625400,-17.7,565169100,31679,-6384,-16.8,71400,119,2323
201727,20170703~20170709,7,7,-1,OLD,20166488,미이라,2017-06-06,125992900,0.3,-631544200,-83.4,30434691978,16802,-82025,-83.0,3678083,287,1624
201727,20170703~20170709,8,8,-4,OLD,20166384,하루,2017-06-15,116120400,0.3,-811648470,-87.5,9060589342,15906,-106800,-87.0,1127764,379,2261
201727,20170703~20170709,9,9,5,OLD,20020186,헤드윅,2002-08-09,96538800,0.2,-16399231,-14.5,246984131,12248,-1502,-10.9,31740,90,842
201727,20170703~20170709,10,10,-1,OLD,20174602,노무현입니다,2017-05-25,82174900,0.2,-156591100,-65.6,14470366712,11130,-22008,-66.4,1842323,163,989
201728,20170710~20170716,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,18938316649,66.6,-10514097175,-35.7,48410374473,2338880,-1222973,-34.3,5902826,1797,62794
201728,20170710~20170716,2,2,0,OLD,20178982,박열,2017-06-28,2814196199,9.9,-2283713227,-44.8,17030362595,369975,-291704,-44.1,2212215,710,16781
201728,20170710~20170716,3,3,15,OLD,20175522,카3: 새로운 도전,2017-07-13,2118179001,7.4,2074533001,4753.1,2161825001,283998,279234,5861.3,288762,800,6712
